gender,job,industry,age,total_spending,average_spending,number_of_transaction
0,1,4,28,135000,135000.0,1
1,3,0,24,315000,315000.0,1
0,2,8,27,90000,90000.0,1
0,4,4,28,180000,180000.0,1
1,3,0,20,225000,75000.0,3
0,0,6,42,135000,67500.0,2
1,2,9,26,360000,90000.0,4
1,2,3,26,180000,90000.0,2
1,1,6,28,90000,90000.0,1
0,3,0,24,90000,90000.0,1
1,4,9,30,90000,90000.0,1
1,3,0,24,270000,90000.0,3
1,3,0,22,270000,135000.0,2
1,4,9,30,180000,90000.0,2
0,2,4,27,360000,90000.0,4
0,1,4,43,180000,180000.0,1
1,3,0,23,540000,180000.0,2
0,2,6,25,405000,81000.0,5
1,2,3,26,90000,90000.0,1
0,4,5,32,90000,90000.0,1
1,2,9,25,90000,90000.0,1
1,1,5,28,135000,135000.0,1
0,2,7,27,180000,90000.0,1
0,1,7,31,90000,90000.0,1
0,1,2,30,45000,45000.0,1
1,3,0,22,90000,90000.0,1
0,3,0,20,270000,270000.0,1
1,2,2,25,135000,67500.0,2
1,3,0,24,315000,105000.0,1
0,0,4,38,45000,45000.0,1
0,4,3,36,90000,90000.0,1
0,1,4,40,90000,90000.0,1
0,2,6,27,135000,67500.0,2
1,1,9,28,90000,90000.0,1
1,1,7,28,90000,90000.0,1
1,1,3,30,180000,90000.0,2
0,2,3,25,270000,270000.0,1
1,3,0,23,90000,90000.0,1
1,1,4,28,90000,90000.0,1
0,4,7,30,90000,90000.0,1
1,2,6,27,90000,90000.0,1
1,2,3,26,90000,90000.0,1
0,0,7,39,315000,105000.0,3
1,3,0,23,90000,90000.0,1
1,2,3,25,180000,90000.0,2
1,4,4,29,180000,90000.0,2
0,1,7,30,90000,90000.0,1
0,3,0,24,90000,90000.0,1
1,0,6,30,90000,90000.0,1
1,1,9,28,90000,90000.0,1
1,1,6,32,90000,90000.0,1
1,1,1,31,180000,180000.0,1
0,1,6,32,180000,180000.0,1
1,2,5,27,90000,90000.0,1
0,0,7,32,90000,90000.0,1
0,0,5,38,180000,180000.0,1
1,2,7,27,90000,90000.0,1
0,3,0,7,90000,90000.0,1
0,1,3,29,90000,90000.0,1
1,2,1,26,180000,90000.0,2
0,0,1,29,90000,90000.0,1
1,0,4,28,180000,90000.0,2
1,2,2,25,90000,90000.0,1
0,4,1,32,90000,90000.0,1
1,4,7,32,135000,135000.0,1
1,2,8,25,180000,90000.0,1
1,4,3,28,540000,135000.0,3
0,4,8,31,90000,90000.0,1
0,3,0,24,90000,90000.0,1
1,2,3,26,180000,180000.0,1
0,2,1,26,180000,180000.0,1
0,2,5,26,270000,90000.0,2
0,3,0,23,180000,90000.0,2
0,2,3,25,90000,90000.0,1
0,3,0,23,180000,180000.0,1
1,2,3,25,180000,90000.0,2
0,3,0,21,45000,45000.0,1
1,2,7,25,180000,90000.0,2
1,2,3,26,90000,90000.0,1
1,2,4,25,90000,90000.0,1
0,3,0,23,90000,90000.0,1
1,3,0,24,135000,135000.0,1
1,2,6,27,135000,135000.0,1
1,0,7,28,180000,180000.0,1
1,2,9,25,270000,135000.0,2
1,4,7,28,90000,90000.0,1
0,1,7,31,90000,90000.0,1
1,2,6,25,405000,135000.0,2
1,4,9,28,180000,90000.0,1
1,4,2,42,315000,157500.0,1
1,4,9,29,90000,90000.0,1
1,0,7,28,225000,225000.0,1
0,2,8,25,90000,90000.0,1
0,3,0,19,450000,112500.0,2
0,2,3,26,90000,90000.0,1
1,2,4,25,45000,45000.0,1
1,1,7,29,135000,135000.0,1
0,3,0,24,180000,90000.0,2
0,3,0,24,180000,180000.0,1
0,4,3,33,450000,225000.0,2
0,2,6,25,180000,90000.0,2
1,3,0,22,90000,90000.0,1
0,4,1,28,135000,67500.0,2
1,1,7,29,90000,90000.0,1
1,3,0,23,405000,405000.0,1
1,3,0,24,90000,90000.0,1
0,3,0,24,225000,75000.0,3
1,4,7,28,585000,83571.42857142857,6
0,2,8,26,90000,90000.0,1
1,0,5,30,90000,90000.0,1
1,1,3,36,90000,90000.0,1
1,1,1,40,315000,105000.0,3
0,4,9,33,90000,90000.0,1
1,0,4,33,270000,270000.0,1
0,0,8,31,90000,90000.0,1
0,0,5,38,270000,135000.0,1
0,1,1,28,90000,90000.0,1
0,2,4,25,180000,90000.0,2
0,0,3,28,90000,90000.0,1
0,2,1,26,90000,90000.0,1
1,0,7,32,135000,135000.0,1
1,1,7,31,45000,45000.0,1
1,4,5,35,630000,105000.0,2
0,2,6,25,90000,90000.0,1
1,2,3,25,180000,90000.0,1
0,2,3,25,90000,90000.0,1
1,0,1,29,225000,112500.0,2
1,3,0,23,180000,90000.0,1
0,1,5,29,270000,90000.0,3
1,2,4,25,90000,90000.0,1
1,2,7,25,180000,90000.0,2
1,0,8,29,90000,90000.0,1
1,4,5,30,90000,90000.0,1
0,4,8,32,225000,75000.0,3
0,3,0,23,45000,45000.0,1
0,0,2,30,180000,90000.0,2
0,2,8,25,90000,90000.0,1
0,1,5,35,630000,126000.0,4
0,3,0,24,180000,180000.0,1
0,2,9,26,90000,90000.0,1
0,2,9,25,90000,90000.0,1
0,3,0,7,225000,112500.0,2
0,2,1,26,90000,90000.0,1
1,2,4,25,135000,67500.0,2
1,1,5,35,315000,157500.0,2
1,1,6,28,225000,225000.0,1
0,3,0,23,90000,90000.0,1
0,3,0,19,90000,90000.0,1
0,1,2,28,90000,90000.0,1
1,1,6,30,90000,90000.0,1
0,2,7,26,270000,90000.0,3
0,3,0,21,180000,180000.0,1
0,2,8,25,180000,90000.0,2
0,1,9,36,90000,90000.0,1
0,2,1,26,450000,90000.0,5
0,2,5,26,135000,135000.0,1
1,0,7,28,90000,90000.0,1
0,2,9,26,180000,90000.0,2
1,3,0,23,495000,495000.0,1
0,4,5,31,360000,120000.0,3
0,0,4,33,180000,90000.0,2
0,4,5,37,90000,90000.0,1
0,4,8,28,135000,67500.0,2
0,3,0,24,90000,90000.0,1
1,2,6,27,90000,90000.0,1
0,4,7,32,90000,90000.0,1
1,3,0,21,225000,225000.0,1
0,0,7,29,90000,90000.0,1
1,2,1,25,90000,90000.0,1
1,1,9,32,135000,135000.0,1
0,1,6,32,90000,90000.0,1
1,1,6,30,180000,180000.0,1
0,1,5,36,225000,112500.0,1
1,0,5,29,90000,90000.0,1
1,2,1,27,90000,90000.0,1
0,2,1,25,90000,90000.0,1
1,2,4,27,180000,180000.0,1
0,1,7,31,90000,90000.0,1
1,2,5,26,180000,90000.0,1
0,2,3,25,225000,112500.0,2
1,4,9,28,90000,90000.0,1
1,2,3,25,270000,270000.0,1
0,2,6,25,405000,202500.0,2
1,3,0,22,405000,135000.0,3
0,3,0,23,90000,90000.0,1
1,3,0,19,225000,225000.0,1
0,2,8,25,180000,90000.0,2
1,3,0,21,225000,225000.0,1
1,1,5,35,90000,90000.0,1
0,1,9,28,180000,90000.0,2
1,3,0,19,720000,360000.0,2
0,0,4,30,90000,90000.0,1
1,4,5,28,135000,135000.0,1
0,3,0,24,315000,105000.0,3
0,3,0,22,405000,101250.0,3
1,2,6,27,90000,90000.0,1
1,3,0,23,180000,90000.0,2
0,4,5,31,180000,90000.0,2
0,1,5,33,90000,90000.0,1
1,0,8,44,90000,90000.0,1
1,2,7,25,90000,90000.0,1
1,2,2,27,270000,270000.0,1
0,1,8,34,180000,90000.0,2
0,2,7,25,315000,105000.0,3
1,2,2,25,90000,90000.0,1
1,4,1,45,360000,180000.0,2
0,4,5,32,225000,75000.0,3
1,2,9,26,180000,180000.0,1
1,3,0,23,90000,90000.0,1
1,2,7,25,90000,90000.0,1
0,2,2,27,90000,90000.0,1
1,3,0,22,405000,405000.0,1
1,3,0,22,90000,90000.0,1
1,3,0,23,135000,135000.0,1
1,2,3,27,180000,180000.0,1
0,0,4,33,180000,90000.0,2
1,2,1,26,315000,78750.0,3
1,1,8,30,90000,45000.0,1
1,4,3,28,135000,135000.0,1
0,2,2,26,360000,90000.0,4
1,2,7,26,135000,135000.0,1
0,1,3,34,180000,90000.0,2
1,1,9,30,135000,67500.0,2
0,3,0,22,180000,180000.0,1
0,1,5,42,90000,45000.0,2
0,4,1,29,90000,90000.0,1
0,4,3,31,360000,180000.0,2
0,3,0,24,135000,67500.0,2
1,3,0,22,135000,135000.0,1
0,2,7,25,270000,90000.0,3
0,2,3,25,90000,90000.0,1
0,0,9,31,270000,135000.0,2
1,3,0,23,360000,90000.0,3
0,3,0,24,90000,90000.0,1
1,3,0,23,180000,90000.0,2
1,3,0,21,180000,90000.0,2
0,0,4,33,90000,90000.0,1
1,1,1,28,90000,90000.0,1
0,2,9,25,90000,90000.0,1
1,2,7,25,225000,112500.0,1
0,3,0,24,630000,157500.0,3
1,4,3,28,90000,90000.0,1
0,2,2,27,450000,150000.0,3
0,2,8,27,180000,180000.0,1
0,2,2,27,180000,90000.0,2
0,2,2,26,90000,90000.0,1
0,2,7,25,180000,90000.0,2
1,2,8,26,180000,90000.0,2
0,0,9,33,90000,90000.0,1
0,4,7,35,45000,45000.0,1
1,2,3,25,180000,180000.0,1
0,2,9,25,360000,120000.0,3
1,2,6,25,90000,90000.0,1
0,1,9,35,180000,90000.0,2
1,2,9,27,90000,90000.0,1
0,0,3,37,180000,180000.0,1
0,2,8,27,90000,90000.0,1
0,2,3,25,180000,180000.0,1
0,2,6,25,180000,90000.0,2
1,3,0,24,90000,90000.0,1
1,0,8,28,720000,240000.0,3
0,2,6,27,90000,90000.0,1
0,1,6,29,90000,90000.0,1
0,4,7,34,90000,90000.0,1
1,0,8,34,90000,90000.0,1
1,3,0,24,90000,90000.0,1
1,1,5,30,90000,90000.0,1
0,0,9,30,90000,90000.0,1
1,2,5,26,720000,90000.0,8
1,2,8,25,90000,90000.0,1
1,3,0,24,90000,90000.0,1
1,0,8,29,135000,67500.0,1
1,2,8,26,90000,90000.0,1
1,3,0,23,315000,105000.0,3
0,0,8,33,270000,90000.0,3
0,1,6,30,360000,90000.0,4
1,3,0,21,225000,225000.0,1
1,4,4,29,180000,90000.0,2
1,1,4,42,90000,90000.0,1
1,0,6,34,90000,90000.0,1
0,3,0,22,315000,315000.0,1
0,1,2,29,135000,135000.0,1
1,2,7,26,90000,90000.0,1
1,3,0,23,90000,90000.0,1
0,2,3,27,225000,112500.0,2
1,3,0,24,180000,90000.0,2
0,0,4,32,180000,90000.0,1
1,2,5,25,90000,90000.0,1
0,3,0,24,270000,90000.0,3
1,1,7,38,90000,90000.0,1
0,1,9,32,90000,90000.0,1
0,2,7,26,45000,45000.0,1
0,2,5,26,180000,180000.0,1
0,3,0,24,45000,45000.0,1
1,2,1,27,90000,90000.0,1
0,2,6,26,270000,270000.0,1
0,0,1,28,450000,90000.0,2
0,2,8,27,225000,75000.0,2
0,1,4,28,90000,90000.0,1
0,2,5,25,135000,67500.0,2
1,2,6,25,90000,90000.0,1
0,3,0,23,810000,202500.0,4
0,2,3,25,405000,101250.0,3
0,3,0,24,135000,135000.0,1
1,2,1,26,180000,90000.0,2
1,1,4,31,90000,90000.0,1
1,3,0,22,270000,90000.0,3
1,3,0,22,180000,90000.0,1
0,3,0,23,180000,90000.0,2
1,2,7,26,180000,90000.0,2
0,2,1,25,180000,90000.0,2
0,2,4,25,180000,90000.0,2
1,0,5,28,540000,180000.0,3
1,2,7,26,225000,225000.0,1
1,3,0,24,450000,112500.0,4
0,3,0,24,90000,90000.0,1
1,3,0,23,135000,135000.0,1
0,3,0,22,90000,90000.0,1
0,1,5,34,90000,90000.0,1
1,4,4,28,90000,90000.0,1
0,1,8,31,90000,90000.0,1
0,2,9,27,315000,157500.0,2
0,1,2,35,90000,90000.0,1
1,2,9,26,135000,135000.0,1
0,0,7,33,180000,90000.0,2
0,2,4,25,270000,135000.0,2
0,4,3,29,405000,202500.0,2
1,3,0,21,90000,90000.0,1
0,0,4,30,225000,225000.0,1
1,1,8,29,270000,135000.0,1
1,2,1,25,315000,315000.0,1
0,3,0,24,90000,90000.0,1
0,4,1,31,180000,90000.0,2
0,4,5,30,225000,112500.0,2
0,1,7,29,180000,90000.0,2
1,1,1,29,90000,90000.0,1
0,4,3,32,90000,90000.0,1
0,3,0,24,180000,90000.0,2
1,3,0,23,270000,90000.0,3
1,2,4,25,135000,135000.0,1
1,3,0,23,90000,90000.0,1
0,1,1,30,90000,90000.0,1
1,3,0,24,180000,90000.0,2
1,2,1,25,90000,90000.0,1
1,1,5,29,90000,90000.0,1
0,3,0,23,360000,360000.0,1
1,1,7,30,90000,90000.0,1
1,4,9,36,90000,90000.0,1
0,2,6,26,90000,90000.0,1
1,0,5,28,90000,90000.0,1
1,1,8,40,270000,54000.0,5
1,2,8,26,270000,135000.0,2
0,1,6,41,135000,135000.0,1
0,0,2,29,90000,90000.0,1
0,0,2,34,270000,135000.0,2
0,0,3,34,90000,90000.0,1
1,4,2,45,180000,180000.0,1
0,3,0,20,90000,90000.0,1
1,4,3,31,90000,90000.0,1
1,2,5,25,90000,90000.0,1
0,3,0,24,315000,315000.0,1
1,2,2,26,90000,90000.0,1
1,2,8,27,90000,90000.0,1
1,0,6,35,180000,90000.0,2
1,2,6,25,360000,90000.0,4
0,4,2,29,45000,45000.0,1
1,2,8,27,180000,90000.0,2
1,4,5,28,90000,90000.0,1
0,2,7,25,180000,180000.0,1
0,4,2,32,90000,90000.0,1
0,2,8,26,450000,90000.0,2
1,2,9,27,90000,90000.0,1
1,4,5,29,90000,90000.0,1
1,4,7,28,90000,90000.0,1
1,1,8,33,90000,90000.0,1
0,2,4,26,585000,117000.0,3
0,3,0,24,180000,90000.0,1
1,0,1,31,90000,90000.0,1
0,3,0,21,180000,90000.0,2
1,4,4,30,90000,90000.0,1
1,3,0,24,90000,90000.0,1
1,3,0,21,540000,135000.0,3
0,3,0,19,675000,135000.0,3
0,3,0,24,90000,90000.0,1
0,0,5,34,270000,90000.0,3
0,0,1,28,180000,90000.0,2
0,4,5,28,90000,90000.0,1
1,3,0,24,180000,180000.0,1
0,2,4,26,225000,75000.0,1
1,1,3,31,180000,90000.0,2
0,1,4,29,90000,90000.0,1
0,2,2,27,225000,112500.0,1
0,1,4,28,90000,90000.0,1
1,3,0,22,360000,90000.0,2
1,1,9,30,90000,90000.0,1
1,3,0,22,180000,90000.0,2
1,3,0,19,90000,90000.0,1
1,3,0,24,270000,135000.0,2
0,2,3,25,270000,135000.0,2
1,2,5,27,405000,135000.0,3
1,3,0,22,450000,225000.0,2
0,4,7,32,360000,180000.0,2
1,0,5,29,135000,135000.0,1
0,1,6,30,90000,90000.0,1
1,3,0,20,90000,90000.0,1
1,3,0,24,90000,90000.0,1
0,3,0,24,540000,90000.0,3
1,3,0,19,270000,90000.0,3
1,3,0,19,90000,90000.0,1
0,0,4,33,180000,90000.0,2
0,3,0,18,135000,135000.0,1
1,4,8,33,90000,90000.0,1
1,2,3,27,90000,90000.0,1
1,0,4,29,315000,105000.0,3
1,2,6,26,90000,90000.0,1
0,2,3,26,180000,90000.0,2
1,0,4,30,90000,90000.0,1
1,2,3,27,90000,90000.0,1
1,0,9,28,90000,90000.0,1
0,0,5,36,180000,45000.0,4
0,0,8,29,90000,90000.0,1
0,0,3,34,90000,90000.0,1
0,2,4,26,90000,90000.0,1
1,4,9,29,90000,90000.0,1
1,0,8,30,90000,90000.0,1
0,3,0,24,405000,101250.0,2
0,3,0,23,450000,90000.0,5
1,2,3,25,180000,90000.0,2
1,3,0,23,90000,90000.0,1
0,2,7,25,90000,90000.0,1
0,1,6,28,90000,90000.0,1
1,3,0,18,180000,180000.0,1
1,1,1,51,405000,202500.0,2
0,3,0,21,180000,90000.0,2
1,3,0,24,90000,90000.0,1
0,3,0,24,135000,67500.0,2
0,3,0,23,180000,90000.0,2
1,2,3,25,90000,90000.0,1
1,4,2,32,180000,90000.0,2
1,1,5,35,135000,135000.0,1
1,3,0,21,360000,120000.0,2
0,4,3,31,90000,90000.0,1
1,3,0,21,270000,135000.0,2
1,3,0,21,180000,90000.0,2
0,0,1,31,90000,90000.0,1
1,4,5,36,1710000,122142.85714285714,4
1,2,2,26,90000,90000.0,1
1,2,1,25,135000,135000.0,1
1,0,2,33,630000,90000.0,5
1,2,2,26,45000,45000.0,1
0,1,9,41,135000,135000.0,1
0,4,7,29,90000,90000.0,1
1,3,0,21,90000,90000.0,1
1,2,2,25,90000,90000.0,1
0,4,4,31,180000,90000.0,2
1,3,0,22,90000,90000.0,1
1,0,5,30,90000,90000.0,1
0,0,1,33,90000,90000.0,1
0,2,6,27,90000,90000.0,1
1,2,6,25,135000,135000.0,1
0,2,4,26,90000,90000.0,1
0,1,1,34,180000,180000.0,1
1,2,7,25,90000,90000.0,1
0,2,3,26,90000,90000.0,1
1,2,8,27,180000,90000.0,1
1,2,1,25,180000,90000.0,2
0,3,0,24,90000,90000.0,1
1,4,2,28,90000,90000.0,1
0,3,0,23,180000,90000.0,2
0,2,4,25,90000,90000.0,1
1,2,6,27,90000,90000.0,1
1,3,0,24,270000,135000.0,2
1,4,7,31,135000,135000.0,1
1,2,5,26,90000,90000.0,1
1,0,6,28,90000,90000.0,1
0,0,2,29,180000,90000.0,2
1,2,4,25,270000,90000.0,3
0,4,2,39,315000,78750.0,2
1,2,7,25,90000,90000.0,1
0,0,5,33,180000,180000.0,1
1,2,8,26,90000,90000.0,1
1,2,7,27,90000,90000.0,1
0,4,1,29,45000,45000.0,1
0,4,7,31,90000,90000.0,1
0,2,6,27,90000,90000.0,1
1,1,7,35,90000,90000.0,1
1,3,0,22,90000,90000.0,1
1,2,3,27,585000,117000.0,2
1,2,7,25,45000,45000.0,1
1,2,3,25,90000,90000.0,1
1,4,9,36,90000,90000.0,1
1,1,9,28,180000,90000.0,2
0,4,2,30,225000,112500.0,2
1,2,7,27,90000,90000.0,1
0,2,9,25,180000,90000.0,2
1,2,9,25,90000,90000.0,1
1,1,5,42,180000,90000.0,2
0,4,5,53,180000,90000.0,2
0,2,6,26,90000,90000.0,1
1,0,1,28,90000,90000.0,1
0,1,4,29,90000,90000.0,1
1,3,0,23,135000,135000.0,1
0,3,0,24,90000,90000.0,1
1,2,1,27,180000,90000.0,2
1,3,0,23,90000,90000.0,1
0,2,8,27,180000,180000.0,1
0,2,7,27,90000,90000.0,1
1,2,5,26,90000,90000.0,1
0,1,4,32,180000,90000.0,2
1,3,0,24,495000,99000.0,4
1,4,5,28,45000,45000.0,1
1,3,0,22,45000,45000.0,1
0,3,0,20,180000,180000.0,1
0,2,6,26,45000,45000.0,1
1,2,1,26,180000,90000.0,2
1,2,4,25,540000,90000.0,6
1,4,4,35,45000,45000.0,1
0,1,6,38,90000,90000.0,1
1,3,0,23,270000,90000.0,3
1,3,0,23,45000,45000.0,1
1,2,9,26,90000,90000.0,1
1,3,0,23,270000,67500.0,4
0,1,5,28,45000,45000.0,1
1,0,8,30,180000,90000.0,2
1,3,0,22,405000,135000.0,2
0,2,2,25,90000,90000.0,1
0,3,0,23,180000,90000.0,2
0,2,3,26,90000,90000.0,1
0,1,5,29,90000,90000.0,1
0,2,4,27,225000,112500.0,2
0,2,2,25,135000,135000.0,1
0,2,8,25,90000,90000.0,1
1,4,8,29,135000,67500.0,1
0,2,2,26,90000,90000.0,1
0,3,0,22,360000,360000.0,1
1,1,8,28,900000,90000.0,10
1,0,7,29,90000,90000.0,1
0,1,9,30,90000,90000.0,1
0,2,9,27,180000,90000.0,2
0,1,5,44,225000,112500.0,1
1,2,3,26,90000,90000.0,1
1,2,2,26,180000,90000.0,2
1,1,9,29,180000,90000.0,2
1,3,0,23,90000,90000.0,1
0,2,4,25,90000,90000.0,1
1,3,0,22,90000,90000.0,1
0,2,5,25,90000,90000.0,1
0,3,0,24,135000,135000.0,1
1,2,6,25,315000,105000.0,3
0,0,2,28,270000,135000.0,2
0,4,2,30,90000,90000.0,1
0,3,0,24,360000,90000.0,4
1,3,0,20,270000,270000.0,1
0,0,8,28,90000,90000.0,1
0,2,5,25,180000,90000.0,2
0,2,6,25,90000,90000.0,1
0,3,0,22,180000,90000.0,1
0,3,0,22,315000,105000.0,3
1,4,1,28,90000,90000.0,1
0,2,3,25,315000,105000.0,3
0,2,5,26,90000,90000.0,1
0,0,2,28,90000,90000.0,1
0,1,5,35,630000,126000.0,4
0,0,2,29,90000,90000.0,1
0,1,2,33,180000,90000.0,2
0,2,8,26,90000,90000.0,1
0,3,0,24,135000,135000.0,1
1,2,2,26,360000,180000.0,2
0,0,9,29,90000,90000.0,1
0,2,9,26,675000,112500.0,2
1,3,0,21,90000,90000.0,1
1,2,6,25,45000,45000.0,1
1,3,0,20,135000,135000.0,1
1,3,0,23,270000,90000.0,3
0,3,0,7,90000,90000.0,1
0,4,4,33,90000,90000.0,1
1,0,3,36,90000,90000.0,1
0,3,0,21,270000,270000.0,1
1,2,9,25,360000,90000.0,4
0,0,9,36,90000,90000.0,1
1,3,0,21,45000,45000.0,1
1,3,0,22,405000,101250.0,1
1,0,1,29,90000,90000.0,1
0,1,8,29,360000,120000.0,3
0,2,1,25,135000,135000.0,1
1,0,7,28,180000,90000.0,2
0,3,0,24,45000,45000.0,1
1,3,0,23,90000,90000.0,1
1,2,2,27,90000,90000.0,1
0,2,9,27,90000,90000.0,1
0,2,2,27,90000,90000.0,1
0,1,9,41,180000,180000.0,1
0,3,0,24,90000,90000.0,1
0,3,0,19,90000,90000.0,1
1,4,7,30,90000,90000.0,1
1,3,0,21,180000,90000.0,2
0,4,7,32,90000,90000.0,1
0,3,0,23,180000,90000.0,2
0,4,8,34,135000,135000.0,1
0,0,2,31,270000,135000.0,2
1,2,8,25,90000,90000.0,1
0,1,6,28,90000,90000.0,1
0,3,0,24,135000,67500.0,2
1,1,9,41,135000,135000.0,1
0,2,5,25,45000,45000.0,1
1,4,7,31,90000,90000.0,1
0,3,0,24,45000,45000.0,1
1,2,8,26,180000,90000.0,2
1,4,1,28,225000,112500.0,2
1,3,0,23,90000,90000.0,1
1,2,3,25,180000,90000.0,2
1,4,6,57,855000,213750.0,2
0,2,8,25,270000,135000.0,2
1,1,1,29,270000,135000.0,2
1,3,0,23,90000,90000.0,1
0,3,0,24,90000,90000.0,1
0,3,0,24,90000,90000.0,1
0,2,8,25,180000,90000.0,2
0,0,3,42,90000,45000.0,2
0,2,7,25,45000,45000.0,1
1,3,0,20,90000,90000.0,1
0,0,4,29,90000,90000.0,1
0,0,2,30,90000,90000.0,1
1,0,4,29,135000,135000.0,1
0,2,4,25,90000,90000.0,1
0,4,9,30,450000,150000.0,3
1,1,2,29,180000,90000.0,2
0,4,4,29,90000,90000.0,1
1,2,4,26,45000,45000.0,1
1,2,1,25,180000,90000.0,2
0,3,0,24,270000,135000.0,2
0,4,6,31,225000,112500.0,2
0,1,6,30,90000,90000.0,1
0,3,0,21,360000,180000.0,2
0,3,0,22,180000,90000.0,2
0,0,3,29,270000,135000.0,2
0,3,0,23,90000,90000.0,1
1,1,7,31,90000,90000.0,1
0,2,4,26,225000,225000.0,1
0,4,5,31,270000,90000.0,3
1,1,5,28,945000,135000.0,5
1,0,6,28,90000,90000.0,1
0,3,0,23,180000,90000.0,2
1,3,0,24,90000,90000.0,1
1,3,0,22,90000,90000.0,1
0,0,6,31,90000,90000.0,1
0,0,4,30,90000,90000.0,1
1,2,5,27,270000,135000.0,2
0,3,0,24,90000,90000.0,1
1,1,8,28,180000,90000.0,2
1,2,8,27,315000,157500.0,2
0,2,7,27,90000,90000.0,1
1,2,6,26,630000,126000.0,5
0,3,0,7,900000,112500.0,4
1,2,1,27,90000,90000.0,1
1,3,0,24,90000,90000.0,1
1,2,8,25,315000,105000.0,2
1,4,8,32,180000,90000.0,2
0,4,1,33,630000,105000.0,6
1,2,6,27,90000,90000.0,1
0,1,6,35,270000,135000.0,1
1,4,7,31,90000,90000.0,1
1,4,2,28,90000,90000.0,1
1,3,0,23,135000,135000.0,1
1,1,2,28,90000,90000.0,1
1,2,5,26,315000,105000.0,3
0,3,0,24,360000,120000.0,3
1,3,0,24,135000,135000.0,1
1,1,7,43,225000,112500.0,2
0,2,7,26,315000,105000.0,3
0,4,1,28,90000,90000.0,1
1,2,8,26,360000,90000.0,4
0,4,6,28,90000,90000.0,1
1,4,7,32,180000,90000.0,2
1,3,0,22,180000,90000.0,2
1,0,3,29,270000,135000.0,1
1,2,7,27,45000,45000.0,1
0,4,5,33,90000,90000.0,1
0,0,9,31,180000,180000.0,1
0,2,8,27,90000,90000.0,1
1,1,6,28,90000,90000.0,1
0,1,5,36,180000,180000.0,1
0,1,7,35,180000,180000.0,1
0,0,8,32,90000,90000.0,1
0,0,9,30,180000,90000.0,1
1,1,7,28,90000,90000.0,1
1,3,0,24,180000,180000.0,1
0,1,8,32,765000,153000.0,5
1,2,1,25,90000,90000.0,1
1,0,5,36,135000,135000.0,1
1,2,4,25,180000,90000.0,2
1,0,9,41,90000,90000.0,1
0,1,4,29,90000,90000.0,1
0,3,0,24,90000,90000.0,1
1,1,9,32,135000,135000.0,1
1,3,0,22,495000,247500.0,1
0,3,0,24,90000,90000.0,1
0,3,0,24,135000,135000.0,1
1,2,2,25,90000,90000.0,1
0,3,0,23,135000,135000.0,1
0,1,5,31,90000,90000.0,1
1,0,3,29,90000,90000.0,1
1,3,0,23,630000,210000.0,3
1,0,1,32,180000,90000.0,2
1,3,0,24,180000,90000.0,2
1,3,0,23,225000,112500.0,1
1,1,1,30,90000,90000.0,1
0,2,8,25,150000,150000.0,1
0,1,9,30,90000,90000.0,1
0,2,2,25,135000,135000.0,1
1,0,8,29,225000,112500.0,2
1,4,1,43,135000,135000.0,1
1,3,0,24,135000,135000.0,1
0,1,6,35,180000,90000.0,2
1,3,0,24,90000,90000.0,1
1,2,2,26,90000,90000.0,1
1,0,4,33,135000,135000.0,1
1,3,0,21,180000,90000.0,2
1,0,1,35,90000,90000.0,1
0,4,6,31,90000,90000.0,1
1,3,0,24,180000,90000.0,2
1,3,0,24,180000,180000.0,1
1,2,8,25,90000,90000.0,1
1,1,1,29,180000,90000.0,2
0,2,3,27,90000,90000.0,1
1,2,7,25,90000,90000.0,1
0,3,0,24,90000,90000.0,1
0,0,3,30,90000,90000.0,1
1,2,8,26,90000,90000.0,1
1,3,0,23,135000,135000.0,1
0,4,2,33,90000,90000.0,1
1,2,2,25,90000,90000.0,1
1,1,4,28,90000,90000.0,1
0,1,6,36,90000,45000.0,2
1,3,0,22,180000,180000.0,1
1,2,9,26,405000,101250.0,3
1,3,0,23,360000,90000.0,3
0,1,8,29,180000,180000.0,1
0,2,8,26,180000,180000.0,1
1,3,0,23,315000,105000.0,3
0,0,7,32,225000,56250.0,4
1,4,2,34,90000,90000.0,1
1,3,0,23,90000,90000.0,1
1,4,4,29,225000,112500.0,2
0,3,0,21,135000,135000.0,1
0,2,7,25,225000,112500.0,1
0,3,0,23,720000,102857.14285714286,5
1,4,4,28,180000,90000.0,2
0,1,2,32,495000,99000.0,2
1,2,3,26,405000,101250.0,3
0,2,1,27,225000,112500.0,2
1,0,9,31,180000,90000.0,2
0,4,7,33,90000,90000.0,1
0,3,0,22,135000,135000.0,1
0,4,7,34,180000,90000.0,2
0,0,5,40,135000,135000.0,1
1,3,0,21,225000,112500.0,2
1,3,0,19,360000,360000.0,1
1,2,2,26,180000,90000.0,2
0,0,3,43,270000,90000.0,3
0,2,9,25,90000,90000.0,1
1,0,3,28,90000,90000.0,1
1,3,0,16,225000,225000.0,1
0,4,8,28,495000,82500.0,3
1,1,4,32,225000,112500.0,2
1,3,0,23,225000,112500.0,2
0,4,6,36,90000,90000.0,1
1,2,8,25,90000,90000.0,1
0,2,7,25,90000,90000.0,1
0,0,6,46,225000,225000.0,1
1,1,2,31,315000,105000.0,3
1,2,2,26,90000,90000.0,1
1,2,5,25,135000,135000.0,1
1,0,1,29,270000,135000.0,2
1,3,0,24,450000,112500.0,4
